	article_id	article_auteur	article_titre	revue_annee	revue_numero	article_page
1641	AHMC-33-1075	A. Le Bihan	Un cas de rage humaine dans l'Oubangui.	1935	33	1075
1642	AHMC-33-1080	G. Nicolle	II. Chronique documentaire. Un cas de fécondité quadri-gémellaire chez une femme de race pygmée.	1935	33	1080
1643	AHMC-34-5	V. L. Huot	I. Mémoires originaux. L'aliénation mentale à Madagascar.	1936	34	5
1644	AHMC-34-39	Sorel	I. Mémoires originaux. La diphtérie et la prophylaxie antidiphtérique dans les colonies françaises	1936	34	39
1645	AHMC-34-59	Alain ;Cavalade ;Ginieys ;Rougé	I. Mémoires originaux. Rapport sur le voyage d'études malariologiques effectué en Italie sous les auspices de la S. D. N.	1936	34	59
1646	AHMC-34-74	Decay	Le salicylate de bismuth dans le traitement de la syphilis.	1936	34	74
1647	AHMC-34-86	E. Monnier	I. Mémoires originaux. Note sur la fermentescibilité du lait de soja.	1936	34	86
1648	AHMC-34-89		II. Chronique documentaire. Protection de la maternité et de l'enfance indigène dans les colonies françaises en 1934	1936	34	89
1649	AHMC-34-134	Capéran	II. Chronique documentaire. Au sujet d'un cas de mort subite par anévrysme partiel du coeur observé en 1932.	1936	34	134
1650	AHMC-34-137	Nouaille-Degorce	Note sur le poste maître de la délégation de Dak Dam (Annam).	1936	34	137
1651	AHMC-34-177	Noël Bernard	I. Mémoires originaux. Le choléra dans les colonies françaises.	1936	34	177
1652	AHMC-34-215	Peltier	I. Mémoires originaux. Les fièvres de nature indéterminée dans les colonies françaises.	1936	34	215
1653	AHMC-34-235	G. Girard	La peste à Madagascar. Récentes acquisitions tirées des recherches effectuées au cours des trois dernières années. Note présentée à la deuxième conférence sanitaire panafricaine.	1936	34	235
1654	AHMC-34-242	G. Saleun ;J. Ceccaldi ;R. Courbil 	I. Mémoires originaux. Enquête sur la lymphogranulomatose subaiguë dans les colonies françaises. I. La lymphogranulomatose bénigne à Brazzaville.	1936	34	242
1655	AHMC-34-257	Advier	Enquête sur la lymphogranulomatose subaiguë à la Guadeloupe.	1936	34	257
1656	AHMC-34-262	Montestruc ;Bertrand	I. Mémoires originaux. Maladie de Nicolas et Favre et bubon climatique à la Martinique.	1936	34	262
1657	AHMC-34-269	Cousin	I. Mémoires originaux. Sur la recherche de l'acétone dans le soluté officinal de formaldéhyde.	1936	34	269
1658	AHMC-34-275	Rivoalen	Étude sur le lait de la région de Majunga.	1936	34	275
1659	AHMC-34-280	Jacquier	I. Mémoires originaux. Étude de l'alimentation des indigènes aux établissements français de l'Océanie.	1936	34	280
1660	AHMC-34-296	G. Girard	II. Chronique documentaire. La seconde conférence sanitaire pan africaine (Johannesburg, 20-30 novembre 1935).	1936	34	296
1661	AHMC-34-315	Gastaud ;Cousin ; Pluchon	II. Chronique documentaire. Analyse quantitative de mélanges salins. Notes de laboratoire.	1936	34	315
1662	AHMC-34-352	Moulinard	II. Chronique documentaire. Traitement de la bilharziose par l'anthiomaline. Résultats comparés à ceux obtenus avec l'émétine et l'émétique.	1936	34	352
1663	AHMC-34-372	Pierre Richet	II. Chronique documentaire. Auto-observation d'un cas de bilharziose vésicale et de son traitement par différents composés stibies.	1936	34	372
1664	AHMC-34-384	Farges	II. Chronique documentaire. Sur quelques foyers de bilharzioses en Côte d'Ivoire.	1936	34	384
1665	AHMC-34-387	A. Branche	Superstitions et pratiques de médecine indigènes au Kanem (Tchad).	1936	34	387
1666	AHMC-34-405	Delage	Considération sur 18 cas de tétanos.	1936	34	405
1667	AHMC-34-411	Peuduvallon ;Perro	Sur un cas de sciatique droite provoquée par une myosite du muscle iliaque.	1936	34	411
1668	AHMC-34-433	Le Huludut	I. Mémoires originaux. La variole à Chandernagor en 1935-1936.	1936	34	433
1669	AHMC-34-460	Talec ; Montglond 	I. Mémoires originaux. De l'influence de l'acidité de l'huile d'hydnocarpus wigthiana dans le traitement de la lèpre.	1936	34	460
1670	AHMC-34-471	P. Dantec	Une réaction de la yohimbine.	1936	34	471
1671	AHMC-34-474	G. Ledentu ; Peltier 	II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1934.	1936	34	474
1672	AHMC-34-749		Recherches sur la réceptivité des indigènes à la diphtérie	1936	34	749
1673	AHMC-34-751	F. Guichard	La rotenone. Essai thérapeutique-toxicite.	1936	34	751
1674	AHMC-34-755	F. Guichard	II. Chronique documentaire. Note sur le gleditschia australis hems.	1936	34	755
1675	AHMC-34-756	F. Guichard ; Nguyen Kim Kinh 	Dosage des chlorures dans les laits du Tonkin.	1936	34	756
1676	AHMC-34-759	Cousin	II. Chronique documentaire. Note de laboratoire sur l'analyse des vins secs.	1936	34	759
1677	AHMC-34-762	Fagon	Note de laboratoire sur le dosage de l'acidité volatile des vins.	1936	34	762
1678	AHMC-34-767	P. Dantec	Un cas d'intoxication par la yohimbine.	1936	34	767
1679	AHMC-34-793	P. Huard;J. Meyer May 	I. Mémoires originaux. L'infection staphylococcique aux colonies (formes cliniques — traitement).	1936	34	793
1680	AHMC-34-939	E.-L. Peyre	I. Mémoires originaux. Le suicide et ses aspects dans les troupes coloniales.	1936	34	939
1681	AHMC-34-966	Millous	Le traitement de la maladie du sommeil au Cameroun.	1936	34	966
1682	AHMC-34-995	P. Chesneau ; Nguyen Huy Soan 	II. Chronique documentaire. L'inspection médicale des écoles d'une province du Nord-Annam.	1936	34	995
1683	AHMC-34-1016	P. Chesneau ; Nguyen Huy Soan 	I. Chronique documentaire. Cuti-réaction à la tuberculine en milieu scolaire dans deux provinces du nord et du sud Annam.	1936	34	1016
1684	AHMC-34-1022		La cuti-réaction à la tuberculine chez les jeunes recrues indochinoises incorporées au Tonkin en 1936	1936	34	1022
1685	AHMC-34-1027	F. Borrey. I	Rites et symboles en delta du Sikiang.	1936	34	1027
1686	AHMC-34-1050	Cousin	II. Chronique documentaire. Notes de laboratoire sur la recherche et le dosage de l'huile d'arachide dans l'huile d'olive en présence d'insaponifiable.	1936	34	1050
1687	AHMC-34-1056	Cousin	II. Chronique documentaire.Appareil simple pour la préparation de la teinture d'iode.	1936	34	1056
1688	AHMC-34-1059	Fagon	II. Chronique documentaire. Note sur l'acidité volatile des vinaigres.	1936	34	1059
1689	AHMC-35-5	Cartron	I. Mémoires originaux. Le pian et sa répartition dans les colonies françaises. Considérations étiologiques, cliniques, sérologiques, thérapeutiques et prophylactiques.	1937	35	5
1690	AHMC-35-74	G. J. Stefanopoulo 	I. Mémoires originaux. Résultats fournis par l'application du test de séroprotection contre la fièvre jaune, sur les indigènes de l'Afrique Équatoriale française (Juillet 1935-Janvier 1936).	1937	35	74
1691	AHMC-35-87	V. Dufour 	Étude des laits consommés à Dakar	1937	35	87
1692	AHMC-35-136	Guibert	Expériences de transmission de trypanosoma gambiense de cobaye contaminé à cobaye sain par l'intermédiaire de stegomyia fasciata.	1937	35	136
1693	AHMC-35-144	Sorel	II. Chronique documentaire. La méningite cérébro-spinale dans les colonies françaises d'Afrique.	1937	35	144
1694	AHMC-35-157	P. Huard	II. Chronique documentaire. Le climat et la pathologie de l'Afrique Orientale italienne.	1937	35	157
1695	AHMC-35-181	Castellani	II. Chronique documentaire. Note sur l'organisation médicale et l'état sanitaire des troupes italiennes durant la guerre éthiopienne.	1937	35	181
1696	AHMC-35-186	Le Huludut ; Ittiacondy 	II. Chronique documentaire. Contribution à l'étude des encéphalites aiguës. À propos d'un cas d'encéphalite variolique.	1937	35	186
1697	AHMC-35-196	Farges	II. Chronique documentaire. Essais et résultats de diverses posologies dans le traitement des bilharzioses par l'anthiomaline à la Côte d'Ivoire.	1937	35	196
1698	AHMC-35-211	J. Marchat ;G. Couzi 	II. Chronique documentaire. La bilharziose vésicale au 12e régiment de tirailleurs sénégalais. Stérilisation par l'anthiomaline.	1937	35	211
1699	AHMC-35-224	Heckenroth	II. Chronique documentaire. L'aviation sanitaire à Madagascar.	1937	35	224
1700	AHMC-35-227	Tournier	II. Chronique documentaire. Les moustiques à la Guyane.	1937	35	227
1701	AHMC-35-229	Dussaud	II. Chronique documentaire. Note sur les tribus «babingas» du Bas-Oubangui.	1937	35	229
1702	AHMC-35-233	Franck Guichard ;Nguyen Kim Kinh	Contribution à l'étude toxicologique de l'opium.	1937	35	233
1703	AHMC-35-238	Joyeux ; Guichard ;Poilane	L'hymenodictyon excelsum velutinum du Tonkin.	1937	35	238
1704	AHMC-35-249	Guichard	II. Chronique documentaire. Contribution à l'étude des canneliers du Tonkin.	1937	35	249
1705	AHMC-35-252	E. Cousin ;P. Creac'h 	II. Chronique documentaire. Action des rayons X et des rayons ultra-violets sur la lipase de la graine de ricin.	1937	35	252
1706	AHMC-35-265	E. Monnier	Note sur le «banh-duc» ou pain de riz.	1937	35	265
1707	AHMC-35-305	J.Robic	I. Mémoires originaux. Les caractéristiques de la peste à Madagascar.	1937	35	305
1708	AHMC-35-358	J. E. Martial 	I. Mémoires originaux. La prophylaxie biologique du paludisme et de la fièvre jaune.	1937	35	358
1709	AHMC-35-374	Lieurade	L'assistance mobile en pays Moï dans la province du Kontum (Annam) (1er semestre 1936).	1937	35	374
1710	AHMC-35-431	Cheneveau	Notes psychiatriques au Togo. Législation — Aperçus cliniques 1932-1934.	1937	35	431
1711	AHMC-35-463	J. E. Martial 	I. Mémoires originaux. La prophylaxie des maladies vénériennes dans une garnison du Tonkin (Langson).	1937	35	463
1712	AHMC-35-495	Le Rouzic	I. Mémoires originaux. Considérations sur les épidémies de choléra ayant sévi en 1934, 1935 et 1936 sur le territoire de Karikal.	1937	35	495
1713	AHMC-35-504		II. Chronique documentaire. Protection de la maternité et de l'enfance indigènes dans les colonies françaises en 1935	1937	35	504
1714	AHMC-35-565	Couvy	II. Chronique documentaire. Prévisions de prophylaxie aérienne en Afrique Occidentale française.	1937	35	565
1715	AHMC-35-575	de Palmas ;Sainz	Une campagne antipaludique dans un poste du Haut-Tonkin.	1937	35	575
1716	AHMC-35-584	J. P. Pluchon 	Sur une méthode de dosage de petites doses d'antimoine.	1937	35	584
1717	AHMC-35-591	L. Fauchon	II. Chronique documentaire. Méthode de dosage de l'antimoine par formation d'iodure complexe d'antimoine et de potassium.	1937	35	591
1718	AHMC-35-594	P. Dantec	Une réaction de la quinacrine. Application à sa recherche dans l'urine.	1937	35	594
1719	AHMC-35-597	la Société de Médecine de Chatel-Guyon	II. Chronique documentaire. Les indications de la cure de Chatel-Guyon chez les coloniaux.	1937	35	597
1720	AHMC-35-625	F. Cazanove	I. Mémoires originaux. Étude sur un cas de fièvre jaune observé à Brazzaville.	1937	35	625
1721	AHMC-35-648	J.-E. Martial. I	L'alimentation indigène en Afrique Occidentale française.	1937	35	648
1722	AHMC-35-688	Pierre Chesneau	I. Mémoires originaux. Natalité et mortalité infantile en Nord-Annam.	1937	35	688
1723	AHMC-35-744	Franck Guichard	I. Mémoires originaux. Contribution à l'établissement des limites des composants des laits de vache de la région de Hanoï.	1937	35	744
1724	AHMC-35-748	G. Ledentu ;M. Peltier	II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1935.	1937	35	748
1725	AHMC-35-928	Hervé	Note sur la leishmaniose cutanée au Cameroun.	1937	35	928
1726	AHMC-35-935	P. Huard;F. Guichard 	II. Chronique documentaire. Utilisation chirurgicale de l'essence de cajeput.	1937	35	935
1727	AHMC-35-939	J. Malval	L'obstétrique à Shanghaï.	1937	35	939
1728	AHMC-35-947	F. J. Vernier 	II. Chronique documentaire. Le service chirurgical aux îles Saint-Pierre et Miquelon.	1937	35	947
1729	AHMC-35-954	J. A. Leitner ; J.Raboisson 	II. Chronique documentaire. Considérations sur la pathologie chirurgicale du pacifique austral.	1937	35	954
1730	AHMC-35-964	F. M. A. Legendre 	II. Chronique documentaire. Première enquête d'ensemble sur l'endémicité palustre au Cambodge.	1937	35	964
1731	AHMC-35-976	Le Rouzic	II. Chronique documentaire. Note complémentaire sur le choléra à Karikal au cours de ces trois dernières années.	1937	35	976
1732	AHMC-35-979	D. Buquet ;J. Fournier 	À propos d'un cas de syphilis familiale.	1937	35	979
1733	AHMC-35-988	Le Bihan	II. Chronique documentaire. Note sur la lèpre dans le département du M'Bomou (Afrique Équatoriale française).	1937	35	988
1734	AHMC-35-1033	M	I. Mémoires originaux. Considérations sur une fièvre éruptive identifiable à la variole ayant sévi dans le territoire du Cameroun en 1935-1936.	1937	35	1033
1735	AHMC-35-1045	MM. Les Docteurs J. R. P. Boulnois, Malbrant et A	Essai d'étude d'une maladie éruptive, épidémique, simulant, comme aspect, la variole et la varicelle mais nettement différenciée au Centre Afrique : L'Abou Moukmouk et qui est peut-être l'alastrim.	1937	35	1045
1736	AHMC-35-1059	J. R. P. Boulnois ;Malbrant ;A. Doher	 I. Mémoires originaux. Essai d'étude d'une maladie éruptive, épidémique, simulant, comme aspect, la variole et la varicelle mais nettement différenciée au Centre Afrique : L'Abou Moukmouk et qui est peut-être l'alastrim.	1937	35	1059
1737	AHMC-35-1076	Lefèvre	 I. Mémoires originaux. Recherches sur la durée de l'immunité vaccinale chez le noir du Cameroun.	1937	35	1076
1738	AHMC-35-1081	Boulnois	Durée de l'immunité vaccinale laissée par le vaccin sec et ses conséquences pratiques pour la prophylaxie de la variole au Tchad (A. E. F.).	1937	35	1081
1739	AHMC-35-1093	Drogoz ;Henric	4 I. Mémoires originaux. Le scorbut dans les troupes sénégalaises en Mauritanie.	1937	35	1093
1740	AHMC-35-1132	J. E. Martial	2 I. Mémoires originaux. Le paludisme à Lang Son.	1937	35	113
1741	AHMC-35-1207	G. Ledentu ;M. Peltier	7 II. Chronique documentaire. Les maladies transmissibles observées dans les colonies françaises et territoires sous mandat pendant l'année 1935.	1937	35	120
1742	AHMC-35-1335	Marneffe	Notes sur le paludisme à Java.	1937	35	133
1743	AHMC-35-1357	Perrier	Relations entre l'acidité et le pouvoir rotatoire des huiles antilépreuses.	1937	35	135
1744	AHMC-35-1366	D'Anella;R. Tourenc 	Sur deux cas de tumeurs rares du tractus intestinal observées à l'hôpital indigène de Yaoundé (Cameroun).	1937	35	136
1745	AHMC-36-5	G. Moustardier	I. Mémoires originaux. Contribution à l'étude du cancer dans la race malgache (à propos de 61 cas de tumeurs malignes observées chez les indigènes de Madagascar).	1938	36	5
1746	AHMC-36-21	Beautes	I. Mémoires originaux. Service de prophylaxie et de traitement de la trypanosomiase dans le Nord-Dahomey.	1938	36	21
1747	AHMC-36-85	Hervé Floch	I. Mémoires originaux. Étude clinique et bactériologique d'une épidémie de pneumococcie atteignant en mer un contingent de tirailleurs.	1938	36	85
1748	AHMC-36-126	Raoult André	I. Mémoires originaux. La coloration du suc ganglionnaire dans la recherche du trypanosome en équipe de prospection.	1938	36	126
1749	AHMC-36-138	Jean Guibert	I. Mémoires originaux. La ponction de la moelle osseuse. Excellente méthode pour la mise en évidence chez l'homme de trypanosoma gambiense. Nécessité de la coloration de l'étalement du suc ganglionnaire.	1938	36	138
1750	AHMC-36-148	R. Beaudiment	II. Chronique documentaire. La protection de la maternité et de l'enfance dans les colonies françaises en 1936.	1938	36	148
1751	AHMC-36-241	J. M. Guibert 	II. Chronique documentaire. La réaction de Pandy dans la trypanosomiase humaine.	1938	36	241
1752	AHMC-36-281	P. Huard ;Bigot 	I. Mémoires originaux. Documents sur l'organisation et le fonctionnement du service de santé militaire des Indes Néerlandaises (Année 1935).	1938	36	281
1753	AHMC-36-304	Mautret	I. Mémoires originaux. Le problème de l'eau potable en milieu rural en Indochine.	1938	36	304
1754	AHMC-36-334	C. Durieux ; E.Arquié	I. Mémoires originaux. Intérêt que présente la conservation à basse température d'un échantillon de sang de malade pour le diagnostic des manifestations fébriles dans les pays chauds.	1938	36	334
1755	AHMC-36-341	Pierre Chesneau ;Nguyén-Huy-Soan	I. Mémoires originaux. En marge de l'inspection médicale des écoles de la province de Thanh-Hoa (Nord-Annam). Hérédo-syphilis — Adénoïdisme carie dentaire.	1938	36	341
